Unnamed: 0,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,runningOver,shortText
2023.0,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,CSK,1,DP Conway,Devon Conway,1.0,6.0,6,0.0,0.0,16.66,False,False,"{'wickets': 1, 'runs': 14}",2.2, b Mohammed Shami
2023.0,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,CSK,1,RD Gaikwad,Ruturaj Gaikwad,12.0,50.0,6,4.0,9.0,184,False,False,"{'wickets': 5, 'runs': 151}",17.1,c Shubman Gill b Joseph
2023.0,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,CSK,1,MM Ali,Moeen Ali,23.0,17.0,6,4.0,1.0,135.29,False,False,"{'wickets': 2, 'runs': 50}",5.5,c &dagger;Saha b Rashid Khan
2023.0,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,CSK,1,BA Stokes,Ben Stokes,7.0,10.0,6,1.0,0.0,116.66,False,False,"{'wickets': 3, 'runs': 70}",7.4,c &dagger;Saha b Rashid Khan
2023.0,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,CSK,1,AT Rayudu,Ambati Rayudu,12.0,12.0,6,0.0,1.0,100,False,False,"{'wickets': 4, 'runs': 121}",12.5, b Little
2023.0,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,CSK,1,S Dube,Shivam Dube,19.0,18.0,6,0.0,1.0,105.55,False,False,"{'wickets': 7, 'runs': 163}",18.3,c Rashid Khan b Mohammed Shami
2023.0,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,CSK,1,RA Jadeja,Ravindra Jadeja,1.0,2.0,6,0.0,0.0,50,False,False,"{'wickets': 6, 'runs': 153}",17.4,c Shankar b Joseph
2023.0,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,CSK,1,MS Dhoni,MS Dhoni,14.0,7.0,6,1.0,1.0,200,True,True,{},12.3,not out
2023.0,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,CSK,1,MJ Santner,Mitchell Santner,1.0,3.0,6,0.0,0.0,33.33,False,True,{},12.3,not out
2023.0,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,2,WP Saha,Wriddhiman Saha,25.0,16.0,6,2.0,2.0,156.25,False,False,"{'wickets': 1, 'runs': 37}",3.5,c Dube b Hangargekar
2023.0,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,2,Shubman Gill,Shubman Gill,63.0,10.0,6,6.0,3.0,175,False,False,"{'wickets': 4, 'runs': 138}",14.6,c Gaikwad b Deshpande
2023.0,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,2,B Sai Sudharsan,Sai Sudharsan,22.0,17.0,6,3.0,0.0,129.41,False,False,"{'wickets': 2, 'runs': 90}",9.3,c &dagger;Dhoni b Hangargekar
2023.0,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,2,HH Pandya,Hardik Pandya,12.0,11.0,6,0.0,0.0,72.72,True,False,"{'wickets': 3, 'runs': 111}",12.1, b Jadeja
2023.0,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,2,V Shankar,Vijay Shankar,27.0,21.0,6,2.0,1.0,128.57,False,False,"{'wickets': 5, 'runs': 156}",17.6,c Santner b Hangargekar
2023.0,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,2,R Tewatia,Rahul Tewatia,15.0,10.0,6,1.0,1.0,107.14,False,True,{},12.3,not out
2023.0,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,2,Rashid Khan,Rashid Khan,10.0,3.0,6,1.0,1.0,333.33,False,True,{},12.3,not out
2023.0,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,PBKS,1,Prabhsimran Singh,Prabhsimran Singh,23.0,12.0,10,2.0,2.0,191.66,False,False,"{'wickets': 1, 'runs': 23}",1.6,c &dagger;Rahmanullah Gurbaz b Southee
2023.0,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,PBKS,1,S Dhawan,Shikhar Dhawan,40.0,29.0,75,6.0,0.0,137.93,True,False,"{'wickets': 4, 'runs': 143}",14.3, b Varun
2023.0,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,PBKS,1,PBB Rajapaksa,Bhanuka Rajapaksa,50.0,32.0,47,5.0,2.0,156.25,False,False,"{'wickets': 2, 'runs': 109}",10.6,c Singh b Yadav
2023.0,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,PBKS,1,JM Sharma,Jitesh Sharma,21.0,11.0,13,1.0,2.0,190.9,False,False,"{'wickets': 3, 'runs': 135}",13.3,c Yadav b Southee
2023.0,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,PBKS,1,Sikandar Raza,Sikandar Raza,12.0,13.0,22,1.0,1.0,123.07,False,False,"{'wickets': 5, 'runs': 168}",17.5,c Rana b Narine
2023.0,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,PBKS,1,SM Curran,Sam Curran,26.0,17.0,27,0.0,2.0,152.94,False,True,{},12.3,not out
2023.0,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,PBKS,1,M Shahrukh Khan,M Shahrukh Khan,11.0,7.0,11,2.0,0.0,157.14,False,True,{},12.3,not out
2023.0,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KKR,2,Mandeep Singh,Mandeep Singh,2.0,4.0,7,0.0,0.0,50,False,False,"{'wickets': 1, 'runs': 13}",1.1,c Curran b Arshdeep Singh
2023.0,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KKR,2,Rahmanullah Gurbaz,Rahmanullah Gurbaz,22.0,16.0,26,3.0,1.0,137.5,False,False,"{'wickets': 3, 'runs': 29}",4.2, b Ellis
2023.0,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KKR,2,AS Roy,Anukul Roy,4.0,5.0,5,1.0,0.0,80,False,False,"{'wickets': 2, 'runs': 17}",1.6,c Sikandar Raza b Arshdeep Singh
2023.0,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KKR,2,VR Iyer,Venkatesh Iyer,34.0,28.0,66,3.0,1.0,121.42,False,False,"{'wickets': 7, 'runs': 138}",15.3,c Chahar b Arshdeep Singh
2023.0,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KKR,2,N Rana,Nitish Rana,24.0,17.0,23,3.0,1.0,141.17,True,False,"{'wickets': 4, 'runs': 75}",9.2,c Chahar b Sikandar Raza
2023.0,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KKR,2,RK Singh,Rinku Singh,4.0,4.0,5,0.0,0.0,100,False,False,"{'wickets': 5, 'runs': 80}",10.1,c Sikandar Raza b Chahar
2023.0,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KKR,2,AD Russell,Andre Russell,35.0,19.0,24,3.0,2.0,184.21,False,False,"{'wickets': 6, 'runs': 130}",14.5,c Sikandar Raza b Curran
2023.0,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KKR,2,SN Thakur,Shardul Thakur,8.0,3.0,8,0.0,1.0,266.66,False,True,{},12.3,not out
2023.0,1359476,PBKS v KKR,GT,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KKR,2,SP Narine,Sunil Narine,7.0,2.0,4,0.0,1.0,350,False,True,{},12.3,not out
2023.0,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,1,KL Rahul,KL Rahul,8.0,12.0,21,0.0,1.0,66.66,True,False,"{'wickets': 1, 'runs': 19}",3.6,c Patel b Sakariya
2023.0,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,1,KR Mayers,Kyle Mayers,12.0,38.0,53,2.0,0.0,192.1,False,False,"{'wickets': 3, 'runs': 100}",11.3, b Patel
2023.0,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,1,DJ Hooda,Deepak Hooda,17.0,18.0,31,0.0,0.0,94.44,False,False,"{'wickets': 2, 'runs': 98}",10.6,c Warner b Kuldeep Yadav
2023.0,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,1,KH Pandya,Krunal Pandya,15.0,13.0,51,1.0,1.0,115.38,False,True,{},12.3,not out
2023.0,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,1,MP Stoinis,Marcus Stoinis,12.0,10.0,13,0.0,1.0,120,False,False,"{'wickets': 4, 'runs': 117}",14.1,c &dagger;Khan b Ahmed
2023.0,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,1,N Pooran,Nicholas Pooran,36.0,21.0,24,2.0,3.0,171.42,False,False,"{'wickets': 5, 'runs': 165}",18.3,c Shaw b Ahmed
2023.0,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,1,A Badoni,Ayush Badoni,18.0,7.0,10,1.0,2.0,257.14,False,False,"{'wickets': 6, 'runs': 187}",19.5,c &dagger;Khan b Sakariya
2023.0,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,1,K Gowtham,Krishnappa Gowtham,6.0,1.0,6,0.0,1.0,600,False,True,{},12.3,not out
2023.0,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,DC,2,PP Shaw,Prithvi Shaw,12.0,9.0,6,2.0,0.0,133.33,False,False,"{'wickets': 1, 'runs': 41}",4.3, b Wood
2023.0,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,DC,2,DA Warner,David Warner,56.0,48.0,87,7.0,0.0,116.66,True,False,"{'wickets': 7, 'runs': 113}",15.6,c Gowtham b Avesh Khan
2023.0,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,DC,2,MR Marsh,Mitchell Marsh,0.0,1.0,2,0.0,0.0,0,False,False,"{'wickets': 2, 'runs': 41}",4.4, b Wood
2023.0,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,DC,2,SN Khan,Sarfaraz Khan,4.0,9.0,16,1.0,0.0,44.44,False,False,"{'wickets': 3, 'runs': 48}",6.6,c Gowtham b Wood
2023.0,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,DC,2,RR Rossouw,Rilee Rossouw,30.0,20.0,24,3.0,1.0,150,False,False,"{'wickets': 4, 'runs': 86}",11.6,c Mayers b Ravi Bishnoi
2023.0,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,DC,2,R Powell,Rovman Powell,1.0,10.0,11,0.0,0.0,33.33,False,False,"{'wickets': 5, 'runs': 94}",13.4,lbw b Ravi Bishnoi
2023.0,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,DC,2,Aman Hakim Khan,Aman Hakim Khan,4.0,5.0,11,0.0,0.0,80,False,False,"{'wickets': 6, 'runs': 112}",15.3,c &dagger;Pooran b Avesh Khan
2023.0,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,DC,2,AR Patel,Axar Patel,16.0,11.0,21,1.0,1.0,145.45,False,False,"{'wickets': 8, 'runs': 139}",19.1,c sub (PN Mankad) b Wood
2023.0,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,DC,2,Kuldeep Yadav,Kuldeep Yadav,6.0,10.0,22,0.0,0.0,60,False,True,{},12.3,not out
2023.0,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,DC,2,C Sakariya,Chetan Sakariya,4.0,4.0,5,1.0,0.0,100,False,False,"{'wickets': 9, 'runs': 143}",19.5,c Pandya b Wood
2023.0,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,DC,2,Mukesh Kumar,Mukesh Kumar,0.0,1.0,1,0.0,0.0,0,False,True,{},12.3,not out
2023.0,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,RR,1,YBK Jaiswal,Yashasvi Jaiswal,54.0,37.0,63,9.0,0.0,145.94,False,False,"{'wickets': 2, 'runs': 139}",12.3,c Agarwal b Fazalhaq Farooqi
2023.0,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,RR,1,JC Buttler,Jos Buttler,54.0,22.0,6,7.0,3.0,245.45,False,False,"{'wickets': 1, 'runs': 85}",5.5, b Fazalhaq Farooqi
2023.0,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,RR,1,SV Samson,Sanju Samson,55.0,32.0,66,3.0,4.0,171.87,True,False,"{'wickets': 5, 'runs': 187}",18.3,c Abhishek Sharma b Natarajan
2023.0,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,RR,1,D Padikkal,Devdutt Padikkal,2.0,5.0,10,0.0,0.0,40,False,False,"{'wickets': 3, 'runs': 151}",14.1, b Umran Malik
2023.0,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,RR,1,R Parag,Riyan Parag,7.0,6.0,12,1.0,0.0,116.66,False,False,"{'wickets': 4, 'runs': 170}",16.1,c Fazalhaq Farooqi b Natarajan
2023.0,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,RR,1,SO Hetmyer,Shimron Hetmyer,22.0,16.0,21,1.0,1.0,137.5,False,True,{},12.3,not out
2023.0,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,RR,1,R Ashwin,Ravichandran Ashwin,1.0,2.0,9,0.0,0.0,50,False,True,{},12.3,not out
2023.0,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,Abhishek Sharma,Abhishek Sharma,0.0,3.0,3,0.0,0.0,0,False,False,"{'wickets': 1, 'runs': 0}",0.3, b Boult
2023.0,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,MA Agarwal,Mayank Agarwal,27.0,23.0,56,3.0,0.0,117.39,False,False,"{'wickets': 6, 'runs': 52}",10.6,c Buttler b Chahal
2023.0,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,RA Tripathi,Rahul Tripathi,0.0,2.0,6,0.0,0.0,0,False,False,"{'wickets': 2, 'runs': 0}",0.5,c Holder b Boult
2023.0,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,HC Brook,Harry Brook,13.0,21.0,28,1.0,0.0,61.9,False,False,"{'wickets': 3, 'runs': 34}",6.6, b Chahal
2023.0,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,Washington Sundar,Washington Sundar,1.0,5.0,10,0.0,0.0,20,False,False,"{'wickets': 4, 'runs': 39}",8.2,c Hetmyer b Holder
2023.0,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,GD Phillips,Glenn Phillips,8.0,6.0,6,0.0,1.0,133.33,False,False,"{'wickets': 5, 'runs': 48}",9.3,c Asif b Ashwin
2023.0,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,Abdul Samad,Abdul Samad,32.0,32.0,51,2.0,1.0,100,False,True,{},12.3,not out
2023.0,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,AU Rashid,Adil Rashid,12.0,13.0,6,1.0,1.0,138.46,False,False,"{'wickets': 7, 'runs': 81}",13.6,st &dagger;Samson b Chahal
2023.0,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,B Kumar,Bhuvneshwar Kumar,6.0,10.0,20,0.0,0.0,60,True,False,"{'wickets': 8, 'runs': 95}",17.5, b Chahal
2023.0,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,Umran Malik,Umran Malik,19.0,8.0,12,1.0,2.0,237.5,False,True,{},12.3,not out
2023.0,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,MI,1,RG Sharma,Rohit Sharma,1.0,10.0,30,0.0,0.0,10,True,False,"{'wickets': 3, 'runs': 20}",5.2,c &dagger;Karthik b Akash Deep
2023.0,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,MI,1,Ishan Kishan,Ishan Kishan,10.0,13.0,13,2.0,0.0,76.92,False,False,"{'wickets': 1, 'runs': 11}",2.3,c Patel b Mohammed Siraj
2023.0,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,MI,1,C Green,Cameron Green,12.0,4.0,6,1.0,0.0,125,False,False,"{'wickets': 2, 'runs': 16}",3.3, b Topley
2023.0,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,MI,1,SA Yadav,Suryakumar Yadav,15.0,16.0,35,1.0,0.0,93.75,False,False,"{'wickets': 4, 'runs': 48}",8.5,c Shahbaz Ahmed b Bracewell
2023.0,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,MI,1,NT Tilak Varma,Tilak Varma,84.0,46.0,85,9.0,4.0,182.6,False,True,{},12.3,not out
2023.0,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,MI,1,N Wadhera,Nehal Wadhera,21.0,13.0,25,1.0,0.0,161.53,False,False,"{'wickets': 5, 'runs': 98}",13.5,c Kohli b Sharma
2023.0,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,MI,1,TH David,Tim David,4.0,7.0,11,0.0,0.0,57.14,False,False,"{'wickets': 6, 'runs': 105}",15.3, b Sharma
2023.0,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,MI,1,HR Shokeen,Hrithik Shokeen,5.0,3.0,6,1.0,0.0,166.66,False,False,"{'wickets': 7, 'runs': 123}",17.1,c du Plessis b Patel
2023.0,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,MI,1,Arshad Khan,Arshad Khan,15.0,9.0,19,0.0,1.0,166.66,False,True,{},12.3,not out
2023.0,1359479,RCB v MI,GT,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,V Kohli,Virat Kohli,82.0,49.0,75,6.0,5.0,167.34,False,True,{},12.3,not out
2023.0,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,F du Plessis,Faf du Plessis,73.0,43.0,66,5.0,6.0,169.76,True,False,"{'wickets': 1, 'runs': 148}",14.5,c David b Arshad Khan
2023.0,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,KD Karthik,Dinesh Karthik,0.0,3.0,6,0.0,0.0,0,False,False,"{'wickets': 2, 'runs': 149}",15.3,c Tilak Varma b Green
2023.0,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,GJ Maxwell,Glenn Maxwell,12.0,3.0,5,0.0,2.0,400,False,True,{},12.3,not out
2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,RD Gaikwad,Ruturaj Gaikwad,57.0,31.0,55,3.0,4.0,183.87,False,False,"{'wickets': 1, 'runs': 110}",9.1,c Wood b Ravi Bishnoi
2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,DP Conway,Devon Conway,47.0,29.0,62,5.0,2.0,162.06,False,False,"{'wickets': 2, 'runs': 118}",10.2,c Pandya b Wood
2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,S Dube,Shivam Dube,27.0,16.0,6,1.0,3.0,168.75,False,False,"{'wickets': 3, 'runs': 150}",13.5,c Wood b Ravi Bishnoi
2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,MM Ali,Moeen Ali,19.0,13.0,25,3.0,0.0,146.15,False,False,"{'wickets': 4, 'runs': 166}",15.2,st &dagger;Pooran b Ravi Bishnoi
2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,BA Stokes,Ben Stokes,8.0,10.0,16,1.0,0.0,100,False,False,"{'wickets': 5, 'runs': 178}",16.6,c Yash Thakur b Avesh Khan
2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,AT Rayudu,Ambati Rayudu,27.0,14.0,26,2.0,2.0,192.85,False,True,{},12.3,not out
2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,RA Jadeja,Ravindra Jadeja,3.0,6.0,13,0.0,0.0,50,False,False,"{'wickets': 6, 'runs': 203}",19.1,c Ravi Bishnoi b Wood
2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,MS Dhoni,MS Dhoni,12.0,3.0,6,0.0,2.0,400,True,False,"{'wickets': 7, 'runs': 215}",19.4,c Ravi Bishnoi b Wood
2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,MJ Santner,Mitchell Santner,1.0,1.0,2,0.0,0.0,100,False,True,{},12.3,not out
2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,LSG,2,KL Rahul,KL Rahul,12.0,18.0,42,2.0,0.0,111.11,True,False,"{'wickets': 3, 'runs': 82}",7.2,c Gaikwad b Ali
2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,LSG,2,KR Mayers,Kyle Mayers,53.0,22.0,35,1.0,2.0,240.9,False,False,"{'wickets': 1, 'runs': 79}",5.3,c Conway b Ali
2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,LSG,2,DJ Hooda,Deepak Hooda,2.0,6.0,6,0.0,0.0,33.33,False,False,"{'wickets': 2, 'runs': 82}",6.6,c Stokes b Santner
2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,LSG,2,KH Pandya,Krunal Pandya,9.0,9.0,14,0.0,1.0,100,False,False,"{'wickets': 4, 'runs': 105}",9.6,c Jadeja b Ali
2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,LSG,2,MP Stoinis,Marcus Stoinis,21.0,18.0,26,1.0,1.0,116.66,False,False,"{'wickets': 5, 'runs': 130}",13.2, b Ali
2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,LSG,2,N Pooran,Nicholas Pooran,32.0,18.0,28,2.0,3.0,177.77,False,False,"{'wickets': 6, 'runs': 156}",15.6,c Stokes b Deshpande
2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,LSG,2,A Badoni,Ayush Badoni,23.0,18.0,38,0.0,0.0,127.77,False,False,"{'wickets': 7, 'runs': 195}",19.3,c &dagger;Dhoni b Deshpande
2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,LSG,2,K Gowtham,Krishnappa Gowtham,17.0,11.0,26,0.0,1.0,154.54,False,True,{},12.3,not out
2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,LSG,2,MA Wood,Mark Wood,10.0,3.0,2,1.0,1.0,333.33,False,True,{},12.3,not out
